Time,Obs10m,Obs60m,Dir10m,Dir60m,WTK_New10m,ERA510m
2/28/2018 5:00,4.3,7.2,191.1,194.3,1.298523,5.848127015
2/28/2018 6:00,4.2,7.1,191,196.8,2.339116,5.898842529
2/28/2018 7:00,4.2,7.4,190.2,198.5,2.318942,6.014994896
2/28/2018 8:00,4.5,7.9,198.1,205.8,2.359815,5.852236985
2/28/2018 9:00,4.6,7.7,209,213.4,2.07807,5.472908702
2/28/2018 10:00,4.4,7,222.1,223,1.860377,4.168083105
2/28/2018 11:00,4,6.7,224.5,224.4,1.999446,3.8301702
2/28/2018 12:00,3.4,5.8,220.6,222.3,1.280582,3.459422716
2/28/2018 13:00,3.4,6,219.5,221.9,2.103227,3.474691339
2/28/2018 14:00,4.2,6.6,220.6,224.6,1.487873,3.812224424
2/28/2018 15:00,4.2,5.7,224.7,227.8,2.789987,3.744551529
2/28/2018 16:00,4.6,6,242.9,244.5,2.652333,3.670559178
2/28/2018 17:00,4.4,5.7,256.6,262.1,2.08076,3.560927754
2/28/2018 18:00,3.9,4.8,259.8,264.5,1.153428,2.886153182
2/28/2018 19:00,3.1,3.8,247.1,252.3,1.675597,2.491817148
2/28/2018 20:00,2.3,2.6,250.6,252.9,3.701068,0.856745771
2/28/2018 21:00,2.1,2.1,346.3,343.3,3.793118,2.229625351
2/28/2018 22:00,4.7,6.6,44,44.1,2.631009,3.395375445
2/28/2018 23:00,4.6,7.1,41.9,43,1.901051,4.024023074
3/1/2018 0:00,4.2,6.1,43.9,41.9,5.047654,4.185187538
3/1/2018 1:00,4.1,6.1,38.9,40.1,5.933757,4.104383108
3/1/2018 2:00,3.8,5.8,32.6,33.3,5.609134,4.123635986
3/1/2018 3:00,3.4,5.4,36.4,36.3,4.409214,4.117003264
3/1/2018 4:00,3.9,6.1,43,44.9,4.453535,3.975726837
3/1/2018 5:00,3.1,5.1,30.8,34.5,4.272517,3.500899749
3/1/2018 6:00,3.3,5.4,34,33.1,3.714104,3.577701673
3/1/2018 7:00,2.4,4.1,26.8,28.5,4.799743,3.631203703
3/1/2018 8:00,2.8,5.1,34.3,35.1,4.077095,3.382819997
3/1/2018 9:00,3.5,6.2,34.9,38.1,5.732587,3.583998908
3/1/2018 10:00,3.6,6,16.3,18.4,6.074961,4.193007622
3/1/2018 11:00,3.7,7.4,6.3,7.3,6.24889,5.153305901
3/1/2018 12:00,5,8.4,17.2,18.8,7.26068,6.133887384
3/1/2018 13:00,4.6,8.7,8.3,10.4,7.579719,7.272150739
3/1/2018 14:00,5.3,9,13.9,14.4,7.292652,7.163662382
3/1/2018 15:00,4.7,7.9,20.9,23.2,7.569332,6.310737964
3/1/2018 16:00,4.6,7.7,18.3,17.6,7.913102,5.354252272
3/1/2018 17:00,4.6,7.7,10.1,12.3,8.746123,5.99157177
3/1/2018 18:00,4,7.4,4.6,6.6,7.023498,6.114213811
3/1/2018 19:00,3.4,6.4,4.9,5.2,6.76898,5.79825851
3/1/2018 20:00,3.1,4.7,12.5,8.7,7.119052,5.513629314
3/1/2018 21:00,3.1,4.9,349.3,352.2,6.565896,5.340873129
3/1/2018 22:00,3.8,6.6,332.8,340,5.150374,3.821093431
3/1/2018 23:00,3.5,6.2,335,341.6,5.631014,3.032300627
3/2/2018 0:00,2.8,6,344,348.9,5.087541,2.346127775
3/2/2018 1:00,2.6,5.6,320.2,330.5,5.121294,2.413170437
3/2/2018 2:00,1.4,3.9,NaN,332.9,3.691395,2.337987664
3/2/2018 3:00,0.9,2.9,NaN,339.1,2.705294,2.372544735
3/2/2018 4:00,1.5,4.4,320.8,337.1,4.831637,2.362716977
3/2/2018 5:00,1.6,5.6,346.9,357.8,4.082361,2.496064384
3/2/2018 6:00,1.7,4.9,344.8,355.2,4.522242,2.569367986
3/2/2018 7:00,1.9,5.2,332.5,342.4,4.054742,2.781745992
3/2/2018 8:00,1.9,5,329.2,338.1,4.60506,3.003375164
3/2/2018 9:00,2.1,6,343.6,346.2,3.892691,3.072700929
3/2/2018 10:00,1.9,5.1,322,336.2,4.088929,2.383042949
3/2/2018 11:00,2.1,5.8,322,338.3,4.881727,2.336196496
3/2/2018 12:00,1.9,5.1,316.2,332.7,4.464403,2.206619645
3/2/2018 13:00,1.9,5.8,345,353.8,4.839414,2.188369384
3/2/2018 14:00,2.2,4.3,342,352.4,4.251977,2.158690949
3/2/2018 15:00,2.1,3.2,357.5,0.5,3.136615,2.273939778
3/2/2018 16:00,2.4,2.8,24.4,19.8,2.789949,1.86290131
3/2/2018 17:00,2.3,2.8,17,12.9,2.718389,1.457986528
3/2/2018 18:00,2.4,2.7,33,25.5,2.126657,1.32214705
3/2/2018 19:00,2,2.3,353.8,359.1,2.12092,1.455227643
3/2/2018 20:00,2.2,2.4,21.8,17.1,2.582841,1.404779442
3/2/2018 21:00,1.7,2,113.7,86.6,2.517762,1.246838294
3/2/2018 22:00,1.6,2,302,311,1.987338,1.462567427
3/2/2018 23:00,2.8,3.7,76.4,80.4,3.156863,2.295861366
3/3/2018 0:00,3.7,5.5,81.1,85.8,3.362338,2.911296905
3/3/2018 1:00,2.8,5,72.9,80.4,3.264886,2.419316706
3/3/2018 2:00,2,3.8,68.5,83.4,3.06127,2.345973241
3/3/2018 3:00,1.8,4,64.3,86.7,2.801548,2.46256644
3/3/2018 4:00,1.8,4.2,61.5,89.4,2.774273,2.361616285
3/3/2018 5:00,2.2,5.6,63.2,86.7,2.512348,2.472769101
3/3/2018 6:00,2.2,5.7,56.1,81.5,2.135147,2.376942441
3/3/2018 7:00,2.4,5,57.5,74.7,2.108095,1.870710052
3/3/2018 8:00,2.4,4.7,57.6,63.9,2.662635,1.838365988
3/3/2018 9:00,2,4.3,46.7,59,2.645866,1.843051985
3/3/2018 10:00,1.6,4.1,39.1,57.4,2.704851,2.443884266
3/3/2018 11:00,2.3,4.7,46.8,59,2.983568,2.275584669
3/3/2018 12:00,2.9,5.2,60.1,63.6,2.59519,1.826353387
3/3/2018 13:00,3,5.5,63.6,68.9,2.690984,2.328744803
3/3/2018 14:00,4.2,5.8,64.5,69.9,3.365913,2.722869764
3/3/2018 15:00,4.8,6.3,67.4,72.6,2.961103,2.944067277
3/3/2018 16:00,4.8,6,65,68.1,2.149397,3.076961376
3/3/2018 17:00,4.5,5.7,60.4,64,1.978207,3.420568732
3/3/2018 18:00,4.4,5.5,66,72.7,2.02853,3.595766485
3/3/2018 19:00,4.4,5.6,61.5,65.4,2.076173,3.485958911
3/3/2018 20:00,4.1,5.2,60.2,60.9,2.211084,3.604629403
3/3/2018 21:00,3.7,4.4,61.4,59.5,2.453556,3.854234092
3/3/2018 22:00,4.3,5.5,56,60,2.516675,3.272282218
3/3/2018 23:00,4.3,5.4,64.8,68.6,2.526869,3.253949998
3/4/2018 0:00,4,5.1,61.7,65.1,2.58464,3.223605484
3/4/2018 1:00,3.4,5.2,59.6,62.2,3.424225,3.183509413
3/4/2018 2:00,3.4,5.8,57.9,63,3.341737,3.182162431
3/4/2018 3:00,3.8,6.4,61.3,67,2.912275,3.434576611
3/4/2018 4:00,3.4,6.1,57.8,68.1,2.608717,3.408811457
3/4/2018 5:00,2.6,5.2,51.1,64.8,2.417209,3.04533001
3/4/2018 6:00,2.4,5.6,49.9,76.8,2.159164,2.96685153
3/4/2018 7:00,2.7,5.6,58.7,85.5,2.030126,3.253794426
3/4/2018 8:00,3,6.3,76.2,88.7,2.024536,3.554346917
3/4/2018 9:00,2.3,6,80.7,97.8,2.251196,3.545818591
3/4/2018 10:00,2.7,6.6,80.6,100.2,2.250549,3.438893366
3/4/2018 11:00,3.3,7.1,81.9,94,1.981975,3.449102221
3/4/2018 12:00,3,6.3,88.6,102.5,2.12214,3.544794647
3/4/2018 13:00,2.9,6.2,89.2,103.4,2.299449,3.598250248
3/4/2018 14:00,3.5,5.8,94.1,102.8,3.378536,3.682109643
3/4/2018 15:00,5.3,7.2,104.4,109.1,3.652294,4.106511993
3/4/2018 16:00,5.3,6.9,112.3,117.8,3.510247,3.939801869
3/4/2018 17:00,4.1,5.4,111.9,115.6,3.829783,3.751103106
3/4/2018 18:00,3.8,4.9,105.4,110.5,4.011791,3.80528115
3/4/2018 19:00,4.1,5.2,105.5,114.2,4.392198,4.149024523
3/4/2018 20:00,4.5,5.8,109.4,112.1,4.673332,4.555504939
3/4/2018 21:00,4.8,6.4,110.3,114.3,4.529944,4.872479776
3/4/2018 22:00,4.6,5.9,108.8,111,4.529838,4.316051325
3/4/2018 23:00,4.4,6.1,90.2,96.2,3.637629,3.759310778
3/5/2018 0:00,3.9,5.6,64.2,72.3,3.165739,3.880928793
3/5/2018 1:00,3.8,6,61.9,71.7,3.238272,4.352109598
3/5/2018 2:00,3.1,6.3,78.7,92.5,3.528892,4.739037361
3/5/2018 3:00,4.3,7.4,91.6,98.5,3.434636,5.390124284
3/5/2018 4:00,5.2,8.3,90.4,97.2,3.571629,5.948417524
3/5/2018 5:00,5.6,8.7,88.5,95.8,3.707842,6.007903537
3/5/2018 6:00,5,7.9,89.5,95.6,3.819501,5.886369398
3/5/2018 7:00,5.1,8,94.9,102.4,3.942127,5.572915185
3/5/2018 8:00,4.3,7.1,89.4,95,3.815285,5.647674002
3/5/2018 9:00,4.8,7.8,80.2,87.7,4.469436,5.839016532
3/5/2018 10:00,5.3,8.5,84.8,91.1,4.729985,4.630222309
3/5/2018 11:00,4.7,7.4,88.4,94.6,5.104077,4.308248069
3/5/2018 12:00,3.8,6.2,86.9,94.9,5.380125,3.636011196
3/5/2018 13:00,4.6,7.3,83.4,90.2,5.530211,4.970999705
3/5/2018 14:00,5.5,8.2,85.3,90.7,7.420296,4.956627068
3/5/2018 15:00,5.5,8.3,87.8,92.6,7.879534,6.182656657
3/5/2018 16:00,6,8.7,88.5,95.5,7.459816,6.775880925
3/5/2018 17:00,6.1,8.6,93.9,98.8,6.653684,6.663847652
3/5/2018 18:00,6.5,9.5,95.1,100.5,7.347057,6.768972546
3/5/2018 19:00,5.8,8.8,94.3,99.5,8.818089,7.254283894
3/5/2018 20:00,6.9,10,89.2,95.1,8.9674,7.350962423
3/5/2018 21:00,7.3,10.8,86.5,92.9,7.761823,7.215775494
3/5/2018 22:00,6.6,9.5,92,98.8,6.298579,6.352407708
3/5/2018 23:00,6.7,10.2,93.5,100,6.95595,6.103996255
3/6/2018 0:00,6.2,9.6,95.6,101.7,7.242024,6.136870549
3/6/2018 1:00,5.4,7.9,96,103.1,7.263889,5.546339076
3/6/2018 2:00,3.8,5.5,110,118.4,7.321546,4.945489558
3/6/2018 3:00,4.4,6,110.7,119.4,5.576936,5.099778599
3/6/2018 4:00,4.1,5.9,118.8,129.2,3.415616,4.966300848
3/6/2018 5:00,3.6,5.3,138.4,144.9,2.840992,3.849524538
3/6/2018 6:00,2.8,4.2,148.6,154.6,2.179027,2.757207164
3/6/2018 7:00,2.3,3.5,150.7,158.7,1.995852,2.462833653
3/6/2018 8:00,2.1,3.4,184.1,185.1,1.387466,2.674067073
3/6/2018 9:00,1.5,NaN,NaN,NaN,1.339385,2.535306583
3/6/2018 10:00,NaN,NaN,NaN,NaN,1.618161,1.710371984
3/6/2018 11:00,NaN,NaN,NaN,NaN,2.022882,2.182198939
3/6/2018 12:00,NaN,NaN,NaN,NaN,2.63326,2.262065442
3/6/2018 13:00,NaN,NaN,NaN,NaN,3.712172,2.638383202
3/6/2018 14:00,NaN,NaN,NaN,NaN,5.621357,3.226302079
3/6/2018 15:00,1.7,NaN,136,NaN,5.334777,2.976291519
3/6/2018 16:00,2.2,2.5,112.6,130.1,5.137797,3.9181202
3/6/2018 17:00,2.9,3.5,141,149,5.146016,3.170172575
3/6/2018 18:00,2.7,3.8,179.5,184.7,6.857798,3.093502905
3/6/2018 19:00,4.9,6.9,233,234.6,7.249317,3.923334741
3/6/2018 20:00,5.2,7.1,255.8,259.8,7.327355,4.222641177
3/6/2018 21:00,4.5,5.9,258.8,265.2,6.618227,4.291891173
3/6/2018 22:00,3.6,4.8,268.4,271.5,3.303391,3.118431946
3/6/2018 23:00,3,4,266.9,270.8,6.182019,2.836784467
3/7/2018 0:00,2.8,3.8,252.1,257,3.623127,2.716287821
3/7/2018 1:00,3.7,5.5,265.9,270.7,2.305103,2.577947351
3/7/2018 2:00,2.3,3.3,270.8,276,1.800321,2.52850752
3/7/2018 3:00,2,4,328.9,338.3,1.469219,3.239993339
3/7/2018 4:00,2.7,5.3,343.3,348.5,2.691897,4.192880752
3/7/2018 5:00,3.3,6.2,344.5,349.5,3.008778,5.002087587
3/7/2018 6:00,3.3,6.4,331.6,337.6,3.293809,5.128158552
3/7/2018 7:00,0.9,6.8,NaN,332.9,3.760855,5.638203933
3/7/2018 8:00,4.5,8.1,321.6,329.4,2.746875,6.169372181
3/7/2018 9:00,4.6,7.5,317.1,325.8,2.423668,6.313300345
3/7/2018 10:00,4.2,6.8,310.4,318.4,3.248247,4.837289165
3/7/2018 11:00,3.8,6.3,305.9,314.1,3.535627,5.479871741
3/7/2018 12:00,3.3,5.2,303.4,314.1,4.228497,4.890854692
3/7/2018 13:00,3.3,5.3,309.7,317.7,4.416924,4.662414969
3/7/2018 14:00,3.4,5.3,319,326.4,4.897956,5.024716314
3/7/2018 15:00,3.5,5.1,313.3,319.4,5.224536,5.166222042
3/7/2018 16:00,4.8,6.3,304.1,309.5,5.696333,4.998024883
3/7/2018 17:00,5.3,6.9,295,301.4,6.961582,5.119401487
3/7/2018 18:00,5.3,6.4,284.8,290.3,7.511799,5.254296718
3/7/2018 19:00,5.9,7.6,278.2,285.7,7.828774,5.378192076
3/7/2018 20:00,5.1,6.7,299.7,303.8,7.685152,5.265422368
3/7/2018 21:00,5.2,6.8,289.9,294.6,8.335924,5.215186827
3/7/2018 22:00,6.1,8.1,268.6,275.7,7.641294,4.192174583
3/7/2018 23:00,5.4,7.2,272.7,280.1,7.08462,3.810651306
3/8/2018 0:00,4.3,6.2,287.1,293.2,5.513978,2.724871622
3/8/2018 1:00,4.6,6.7,286.8,291.4,7.341821,2.309166956
3/8/2018 2:00,4.4,6.4,289.6,294,8.130291,2.377775777
3/8/2018 3:00,3.5,5.1,295,301.8,8.189066,2.114394482
3/8/2018 4:00,2.7,4.4,329,336,7.711131,2.114283388
3/8/2018 5:00,2.6,3.9,313.7,321.4,7.829251,2.347309114
3/8/2018 6:00,3.1,4.8,313.5,319,7.860849,2.52345376
3/8/2018 7:00,3.1,4.7,311.3,317,7.465006,2.860607188
3/8/2018 8:00,2.4,4.3,297.3,303.4,7.21341,3.326858658
3/8/2018 9:00,2.5,4.7,291.5,299.5,7.317339,3.728317276
3/8/2018 10:00,2.8,5,288.4,294.2,7.064416,3.14337677
3/8/2018 11:00,3.2,5.5,291.4,299.3,6.852844,3.592184041
3/8/2018 12:00,3,5.3,293,303.8,6.679865,3.930722824
3/8/2018 13:00,2.9,4.8,282.8,291.3,6.424283,4.499052377
3/8/2018 14:00,4.6,6.4,294.4,299.5,6.092387,5.296046265
3/8/2018 15:00,5,7.1,307.8,314.4,5.977902,4.975363024
3/8/2018 16:00,5,6.9,311.7,318.7,5.839656,4.666979787
3/8/2018 17:00,5.2,7.1,310.7,316.6,5.819816,4.442753493
3/8/2018 18:00,5.2,6.7,296.4,303.5,5.502219,4.378610864
3/8/2018 19:00,5.7,7.3,282.5,289.3,4.977521,4.435154624
3/8/2018 20:00,5.7,7.2,277,284,4.676128,4.616578499
3/8/2018 21:00,5.9,7.5,269.4,274,4.099549,4.778366081
3/8/2018 22:00,5.9,7.5,267.1,274,3.939171,4.322062608
3/8/2018 23:00,4.6,6.3,290.5,290.6,4.089716,3.762954082
3/9/2018 0:00,3.8,5.6,280.7,285.7,4.517479,2.531011994
3/9/2018 1:00,3.3,5.3,284.2,288.1,4.170356,2.434124004
3/9/2018 2:00,2.6,4.7,282,285.8,4.636185,2.362908907
3/9/2018 3:00,2.7,4.6,275.5,280.3,4.223165,2.078499031
3/9/2018 4:00,2,3.8,274.8,279.6,3.633563,2.133065727
3/9/2018 5:00,2,3.8,263.1,276.5,3.835056,2.172489045
3/9/2018 6:00,2.2,4.2,268.7,279.2,3.471425,2.306001107
3/9/2018 7:00,2.2,4.2,266.8,278.2,3.650935,2.572506491
3/9/2018 8:00,2.5,4.9,275.3,284.5,3.965703,2.666087197
3/9/2018 9:00,2.5,5,280.2,290.3,3.775308,2.568074167
3/9/2018 10:00,2.1,4.8,292.4,301.3,3.78794,1.997622428
3/9/2018 11:00,2,4.7,287.8,305.4,4.063041,1.858031323
3/9/2018 12:00,2,3.8,279.1,306.8,3.749287,1.595132626
3/9/2018 13:00,2,3.8,289.7,306.8,2.990709,1.658846985
3/9/2018 14:00,2.1,3.1,299.5,309.9,2.658388,1.268698383
3/9/2018 15:00,1.9,2,262.2,275.2,2.459068,1.059314983
3/9/2018 16:00,2.2,2.3,258.7,271.5,1.826107,1.506867047
3/9/2018 17:00,2.3,2.7,302.9,307.3,1.469021,1.629767443
3/9/2018 18:00,2.5,2.7,309.5,315.7,2.673175,1.443935982
3/9/2018 19:00,2.3,2.6,268.4,280.4,1.578985,1.046002523
3/9/2018 20:00,2.5,2.8,255.3,264.9,1.628551,1.124016318
3/9/2018 21:00,2.6,3,263.1,271.9,1.278029,0.805318858
3/9/2018 22:00,2.5,3,300.4,303.5,1.314905,1.065245308
3/9/2018 23:00,2.2,2.6,305.2,314.8,1.203435,1.177926885
3/10/2018 0:00,2.9,4.1,39.4,45.7,1.053864,1.78445189
3/10/2018 1:00,3.3,4.9,61.1,63.8,0.831143,1.612204304
3/10/2018 2:00,2.8,4.2,60.5,63.2,0.96379,1.48973438
3/10/2018 3:00,1.9,3.3,63.3,68.1,2.081198,1.360134644
3/10/2018 4:00,1.6,3.5,59.4,70.8,2.410545,1.620185198
3/10/2018 5:00,1.8,4,57,72.8,2.00891,1.781673844
3/10/2018 6:00,2.2,4.7,55.9,69.4,1.808459,1.826217082
3/10/2018 7:00,2.2,5,55.7,71.3,1.721452,1.830747436
3/10/2018 8:00,2,4.8,58.1,75.6,1.581879,1.761924639
3/10/2018 9:00,1.9,4.8,53.9,78.1,1.301327,2.014745279
3/10/2018 10:00,2.2,5.1,55.5,76.3,0.911527,1.671803597
3/10/2018 11:00,1.5,4.2,64.9,80.5,1.474815,1.727942453
3/10/2018 12:00,1.2,4,51.9,78.9,1.717364,1.842351174
3/10/2018 13:00,1.1,3.8,48.3,78.6,1.56853,1.085866628
3/10/2018 14:00,1.8,3.3,77.5,87.6,2.376985,1.542795849
3/10/2018 15:00,2.8,3.5,93.4,98.4,3.139001,2.559071625
3/10/2018 16:00,3.7,4.7,103.6,107.3,2.44802,2.607313522
3/10/2018 17:00,3.6,4.4,90.7,94.6,2.220435,2.208451102
3/10/2018 18:00,3,3.6,116.1,115,1.979068,2.72665738
3/10/2018 19:00,3.3,4.1,81.9,87.8,1.918242,2.682446925
3/10/2018 20:00,3.3,4,78.2,84.1,2.668939,2.810520076
3/10/2018 21:00,3.3,4.2,54.7,57.6,4.03991,2.927661133
3/10/2018 22:00,4.2,5.3,59.1,62.1,3.711263,2.835050739
3/10/2018 23:00,3.6,4.9,62.9,64.3,3.714298,2.909521816
3/11/2018 0:00,3.1,4.6,58.2,62.2,2.572861,2.897588186
3/11/2018 1:00,3,4.7,56.6,61.2,2.665989,2.906285979
3/11/2018 2:00,2.7,4.8,72.2,75.4,2.527963,2.016478205
3/11/2018 3:00,2.6,4.8,72,79.3,2.668229,2.444031013
3/11/2018 4:00,2.5,5,62.1,79,2.829432,2.616457014
3/11/2018 5:00,2.3,5,48.5,68.6,2.91456,2.166323222
3/11/2018 6:00,2.1,5,38.7,55.4,2.988778,2.141817901
3/11/2018 7:00,2.2,5.4,39.3,55.7,3.887873,2.600396125
3/11/2018 8:00,2.4,4.9,45.8,56.7,2.137134,2.847673167
3/11/2018 9:00,2.6,4.9,48.1,57,3.278004,2.978755226
3/11/2018 10:00,2.5,4.8,51.5,58.2,3.673216,2.334949148
3/11/2018 11:00,2.2,4.7,55.4,63.5,3.70918,2.551174888
3/11/2018 12:00,2.4,5.4,45.5,56.9,3.593258,2.757330539
3/11/2018 13:00,2.3,5.4,41.8,54,4.214587,2.693144068
3/11/2018 14:00,2.7,3.8,63.5,61.8,5.594698,2.270797716
3/11/2018 15:00,3.9,5.2,59.3,59,6.114711,3.422215857
3/11/2018 16:00,4,5.3,42.3,40.3,6.417995,3.84978748
3/11/2018 17:00,4.3,5.4,45.3,44.2,6.739532,3.780254375
3/11/2018 18:00,4.1,5.4,35.4,34.9,6.809881,3.754864615
3/11/2018 19:00,4.6,5.9,45.2,42,6.479134,4.100104194
3/11/2018 20:00,4.3,5.6,38.2,37.7,7.067711,4.556420943
3/11/2018 21:00,4.4,5.9,38.3,36.9,6.656596,4.745871657
3/11/2018 22:00,4.2,5.8,32,31.4,6.837402,3.931690696
3/11/2018 23:00,4,5.6,36.8,35.1,5.987799,3.329749873
3/12/2018 0:00,3,4.7,23.7,24.8,6.355883,2.101219016
3/12/2018 1:00,2.2,4,28.9,31.1,5.902471,1.815654341
3/12/2018 2:00,1.5,3.8,32.7,42,5.816118,1.932668224
3/12/2018 3:00,1,3.1,NaN,43.1,5.645023,1.851510296
3/12/2018 4:00,0.6,2.2,NaN,57.8,6.020813,1.355488872
3/12/2018 5:00,1.3,0.4,276,NaN,5.481051,1.222206221
3/12/2018 6:00,2.2,3.3,270.5,258.5,5.162947,1.560409155
3/12/2018 7:00,2.4,5.3,263.4,266,5.786366,1.905804929
3/12/2018 8:00,2.4,4.7,258,257.7,5.004432,2.425730674
3/12/2018 9:00,2.6,4.7,256.5,256.4,4.873605,2.995926106
3/12/2018 10:00,2.8,4.4,257.1,262.3,5.698771,2.737475976
3/12/2018 11:00,2.7,4.5,263.7,272.2,4.564633,3.218661153
3/12/2018 12:00,2.9,4.8,278.2,284.7,4.385998,3.257826347
3/12/2018 13:00,3.4,5.5,295.1,303.1,4.786706,3.692374872
3/12/2018 14:00,4,5.6,301.6,310.6,4.623545,3.373600671
3/12/2018 15:00,4.4,6.4,313.8,320.2,4.642299,5.053533413
3/12/2018 16:00,4.2,6.9,322.9,330.9,4.164659,5.790912098
3/12/2018 17:00,4.7,6.8,321.1,326.7,4.235438,5.66398675
3/12/2018 18:00,4.9,6.6,316.4,324.5,4.475217,5.190268015
3/12/2018 19:00,4.4,6.6,333.7,339.7,4.705393,4.718785556
3/12/2018 20:00,4.6,6.4,327.8,335.8,5.123218,4.379874799
3/12/2018 21:00,4.5,6,320.7,327.8,3.10876,3.765577876
3/12/2018 22:00,4.4,6.7,319.3,326.7,4.664666,3.411487612
3/12/2018 23:00,4.6,6.8,310.6,319.8,3.201978,2.401265689
3/13/2018 0:00,3.4,5.8,335.2,343.9,3.5418,2.202164949
3/13/2018 1:00,1.9,3,28.6,17.6,2.80148,2.220408315
3/13/2018 2:00,1.3,3.4,337.5,342.5,3.511186,2.240912905
3/13/2018 3:00,2.3,5.6,327.6,337.2,3.83516,2.380354345
3/13/2018 4:00,2.1,5.4,337.9,347.3,5.197397,2.283346418
3/13/2018 5:00,1.5,4.3,325.6,340,4.535048,2.405119849
3/13/2018 6:00,1.9,5,305.9,320.1,4.862024,2.401086515
3/13/2018 7:00,2.6,6.1,295.7,310.8,5.627378,2.463021307
3/13/2018 8:00,3.1,6.3,301.8,314,5.568349,2.961079985
3/13/2018 9:00,2.9,5.6,309.3,320.1,5.881641,3.256220663
3/13/2018 10:00,3.2,5.8,317,327.5,6.282445,3.263874524
3/13/2018 11:00,2.3,4.8,306.6,318.9,5.865757,3.10372773
3/13/2018 12:00,1.9,4.7,300.6,316.3,6.498049,3.175935219
3/13/2018 13:00,2.2,4.9,299.4,316.1,6.615381,3.457926827
3/13/2018 14:00,3.2,5.3,329.6,337,7.154088,3.773223072
3/13/2018 15:00,4.1,6.4,340.9,347.3,7.111333,4.077909493
3/13/2018 16:00,4.2,5.8,328.5,337.9,6.672651,4.918951998
3/13/2018 17:00,3.9,5.6,334.1,343.4,6.824207,4.714564504
3/13/2018 18:00,3.8,5.7,335.3,342.8,7.31655,4.490983212
3/13/2018 19:00,3.6,5.4,343.9,347.1,7.414101,4.509754832
3/13/2018 20:00,3.7,6.4,350.8,353.9,7.370319,5.179460183
3/13/2018 21:00,3.9,5.8,24.9,21.9,7.344334,5.977846359
3/13/2018 22:00,3.2,5.1,15.8,14.1,6.660591,5.150187909
3/13/2018 23:00,2.3,3.7,13.4,11.2,6.724218,5.073355701
3/14/2018 0:00,3.3,4.8,31,30.5,5.735135,4.142635904
3/14/2018 1:00,2,4,3.3,5.6,5.90868,3.737304545
3/14/2018 2:00,2.1,4.7,351.3,355.1,6.395081,3.313309873
3/14/2018 3:00,1.7,4.2,336.2,346,6.253319,3.127077912
3/14/2018 4:00,1.6,4.4,320,338.5,5.616472,3.115191458
3/14/2018 5:00,1.6,4.5,298.3,322.8,5.530444,3.161340335
3/14/2018 6:00,2,5.2,286.4,309.8,5.629257,3.044723954
3/14/2018 7:00,2.5,6.1,278.4,290.9,5.737643,2.990178362
3/14/2018 8:00,2.5,6,277,289.9,5.025825,2.593993138
3/14/2018 9:00,2.6,5.9,277.2,286.8,5.462523,2.4465268
3/14/2018 10:00,2.3,5.3,275.2,289,4.984829,2.606936738
3/14/2018 11:00,2.1,4.6,260.2,277.5,4.583889,2.372012325
3/14/2018 12:00,2.2,4.5,263.7,274.9,4.773561,2.362616325
3/14/2018 13:00,3,5.2,259.5,270.3,4.93869,2.705806895
3/14/2018 14:00,3,4.5,262.8,272.8,4.869416,3.266654933
3/14/2018 15:00,3.7,4.5,254.1,265.3,5.379045,3.555529943
3/14/2018 16:00,5,6,250.4,254.7,5.21353,4.170862601
3/14/2018 17:00,5.8,7.4,250.8,253.6,5.251873,4.597371068
3/14/2018 18:00,5.6,7.1,240.1,244.8,5.160387,4.777426493
3/14/2018 19:00,5.9,7.5,241.2,243.7,5.083461,5.194824972
3/14/2018 20:00,6.4,8.2,238.6,239.4,5.284911,5.832580544
3/14/2018 21:00,6.4,8.1,225.2,229.4,5.239561,6.30423293
3/14/2018 22:00,7.5,10.2,241.9,245.1,5.32669,5.301127092
3/14/2018 23:00,7.1,9.5,236.9,241.6,3.689888,4.162176795
3/15/2018 0:00,6,8.9,243.7,248.9,3.463747,3.161188903
3/15/2018 1:00,3.9,6.6,235.5,238.8,3.72648,3.039702459
3/15/2018 2:00,3.4,6.4,239.6,239.7,4.248334,3.010162711
3/15/2018 3:00,3.1,6.3,255.1,252.4,4.664769,3.19511093
3/15/2018 4:00,2.8,7.1,276,286.2,3.729701,3.718621895
3/15/2018 5:00,3,7.5,300.2,315.1,1.947193,4.351613854
3/15/2018 6:00,3.5,7.3,315.2,325.1,1.770438,4.201234939
3/15/2018 7:00,3,6.5,321.3,330.7,2.242199,3.621396489
3/15/2018 8:00,3,7.1,341,346.1,3.636121,3.280885845
3/15/2018 9:00,2.4,6.2,354.5,358.5,3.637159,2.906164151
3/15/2018 10:00,1.7,5.4,1.8,3.7,4.286257,2.423466899
3/15/2018 11:00,1.3,4.1,308.7,351.3,4.786906,2.303327243
3/15/2018 12:00,1.8,4.2,312.3,339.8,4.66773,2.361983348
3/15/2018 13:00,1.5,3.7,294.3,330.9,4.637354,1.285334392
3/15/2018 14:00,1.8,2.3,272.4,297.3,4.631407,1.052629902
3/15/2018 15:00,2.5,2.6,269.9,277.6,4.705639,0.936751316
3/15/2018 16:00,2.5,2.8,264.6,270.4,5.097454,1.459975082
3/15/2018 17:00,3.3,3.9,258.4,263.7,5.533666,2.004554265
3/15/2018 18:00,4.1,5,284.8,294.9,5.491018,2.769261739
3/15/2018 19:00,4.6,5.6,301.2,308.3,5.226204,3.057114707
